C:/Users/Line/notremor/build-FP_RehabPlatform-Desktop_Qt_5_3_MSVC2012_OpenGL_32bit-Debug/debug/User/Subject0002/line/20141125145758.txt
120	5	4.87097	4.87097	4.87097	0	0	0	192	1728	0.8	0	0.99	0.99	0.99	0	0	0.99	0.99	1	0.99	0	0	1	0	0	0	1	0	0	0	1	8	8	2	2

8	960	0	961
16	960	0	961
21	960	0	961
26	960	0	960
31	960	0	958
36	960	0	956
41	960	0	956
46	960	0	954
51	960	0	954
56	960	0	952
61	960	0	949
66	960	0	949
71	960	0	947
76	960	0	945
82	960	0	944
91	960	0	943
97	960	0	942
107	960	0	941
112	960	0	941
117	960	0	940
122	960	0	940
127	960	0	940
136	960	0	938
141	960	0	938
147	960	0	938
157	960	0	938
166	960	0	937
172	960	0	937
181	960	0	937
187	960	0	937
197	960	0	937
202	960	0	937
212	960	0	937
217	960	0	937
226	960	0	937
232	960	0	937
241	960	0	937
247	960	0	937
256	960	0	937
262	960	0	937
272	960	0	937
277	960	0	937
282	960	0	938
287	960	0	938
292	960	0	938
297	960	0	940
302	960	0	941
307	960	0	941
316	960	0	943
322	960	0	944
327	960	0	944
332	960	0	945
337	960	0	945
342	960	0	947
347	960	0	948
352	960	0	949
361	960	0	951
367	960	0	952
372	960	0	952
377	960	0	954
382	960	0	954
391	960	0	956
397	960	0	957
406	960	0	958
412	960	0	959
421	960	0	959
427	960	0	959
436	960	0	960
442	960	0	960
451	960	0	960
457	960	0	960
466	960	0	960
472	960	0	960
481	960	0	960
486	960	0	960
491	960	0	960
496	960	0	961
501	960	0	961
506	960	0	961
511	960	0	961
516	960	0	961
521	960	0	962
526	960	0	962
531	960	0	962
536	960	0	962
542	960	0	962
548	960	0	962
557	960	0	963
566	960	0	963
571	960	0	964
576	960	0	964
581	960	0	964
586	960	0	964
591	960	0	964
596	960	0	964
601	960	0	964
606	960	0	964
611	960	0	964
616	960	0	964
621	960	0	964
626	960	0	964
631	960	0	964
637	960	0	964
646	960	0	965
651	960	0	965
656	960	0	965
661	960	0	965
667	960	0	965
672	960	0	965
677	960	0	965
682	960	0	965
691	960	0	965
697	960	0	965
706	960	0	965
711	960	0	965
716	960	0	965
721	960	0	965
727	960	0	965
732	960	0	965
737	960	0	965
742	960	0	965
751	960	0	965
757	960	0	965
766	960	0	965
772	960	0	965
781	960	0	965
787	960	0	965
796	960	0	965
802	960	0	965
811	960	0	965
817	960	0	965
826	960	0	965
832	960	0	965
841	960	0	965
847	960	0	965
856	960	0	964
862	960	0	964
867	960	0	964
872	960	0	964
877	960	0	964
886	960	0	964
893	960	0	964
902	960	0	963
911	960	0	963
916	960	0	963
921	960	0	963
926	960	0	963
931	960	0	962
939	960	0	962
948	960	0	962
956	960	0	961
961	960	0	961
966	960	0	960
971	960	0	960
976	960	0	960
981	960	0	960
986	960	0	960
991	960	0	959
996	960	0	959
1001	960	0	959
1006	960	0	959
1011	960	0	959
1016	960	0	959
