C:/Users/Line/notremor/build-FP_RehabPlatform-Desktop_Qt_5_3_MSVC2012_OpenGL_32bit-Debug/debug/User/Subject0002/line/20141127155107.txt
120	5	4.80645	4.80645	4.80645	1	0	0	192	1728	1.4	0.4	0.99	0.99	0.99	0	0	0.99	0.99	1	0.99	0	0	1	0	0	0	1	0	0	0	1	8	8	2	2

6	960	1010	958
11	960	1010	960
16	960	1010	961
21	960	1010	961
26	960	1010	963
36	960	1010	963
46	960	1010	964
51	960	1010	964
61	960	1010	964
66	960	1010	964
75	960	1010	964
81	960	1010	964
90	960	1010	963
96	960	1010	963
105	960	1010	963
111	960	1010	963
120	960	1010	964
126	960	1010	964
135	960	1010	966
141	960	1010	967
150	960	1010	968
156	960	1010	968
166	960	1010	969
171	960	1010	969
181	960	1010	971
186	960	1010	971
196	960	1010	971
201	960	1010	971
210	960	1010	970
216	960	1010	970
225	960	1010	969
231	960	1010	969
240	960	1010	968
246	960	1010	968
255	960	1010	967
261	960	1010	967
266	960	1010	967
271	960	1010	966
276	960	1010	966
281	960	1010	966
286	960	1010	965
296	960	1010	965
301	960	1010	964
310	960	1010	964
315	960	1010	964
320	960	1010	964
325	960	1010	964
330	960	1010	964
335	960	1010	964
340	960	1010	964
345	960	1010	963
350	960	1010	963
355	960	1010	963
360	960	1010	963
365	960	1010	963
370	960	1010	963
375	960	1010	963
380	960	1010	963
385	960	1010	963
390	960	1010	962
396	960	1010	962
405	960	1010	961
410	960	1010	961
415	960	1010	961
420	960	1010	960
425	960	1010	960
430	960	1010	958
435	960	1010	957
440	960	1010	957
445	960	1010	956
450	960	1010	956
455	960	1010	956
460	960	1010	955
465	960	1010	955
470	960	1010	955
475	960	1010	955
480	960	1010	955
486	960	1010	955
491	960	1010	955
496	960	1010	956
505	960	1010	956
510	960	1010	957
516	960	1010	957
525	960	1010	958
530	960	1010	958
535	960	1010	958
540	960	1010	958
546	960	1010	958
551	960	1010	958
556	960	1010	958
561	960	1010	958
566	960	1010	958
571	960	1010	958
577	960	1010	958
586	960	1010	959
591	960	1010	959
600	960	1010	959
606	960	1010	959
611	960	1010	960
616	960	1010	960
621	960	1010	960
630	960	1010	960
635	960	1010	960
640	960	1010	960
645	960	1010	960
651	960	1010	960
661	960	1010	960
666	960	1010	960
671	960	1010	960
676	960	1010	960
681	960	1010	960
686	960	1010	961
691	960	1010	961
700	960	1010	961
705	960	1010	961
710	960	1010	961
715	960	1010	961
720	960	1010	961
725	960	1010	961
730	960	1010	961
736	960	1010	961
742	960	1010	961
751	960	1010	962
756	960	1010	962
761	960	1010	962
766	960	1010	962
771	960	1010	962
776	960	1010	962
781	960	1010	962
786	960	1010	962
791	960	1010	962
796	960	1010	962
801	960	1010	962
810	960	1010	962
815	960	1010	962
820	960	1010	962
825	960	1010	962
830	960	1010	962
835	960	1010	962
840	960	1010	962
845	960	1010	961
850	960	1010	961
855	960	1010	961
860	960	1010	961
865	960	1010	961
870	960	1010	960
875	960	1010	960
880	960	1010	960
885	960	1010	960
890	960	1010	959
895	960	1010	959
900	960	1010	959
905	960	1010	959
910	960	1010	959
915	960	1010	958
920	960	1010	958
