C:/Users/Line/ownCloud/Psy3rdYearProject/LineTask1//User/Subject0002/line/20141118141658.txt
120	5	4.83871	4.83871	4.83871	1	0	0	192	1728	0.8	0	0.99	0.99	0.99	0	0	0.99	0.99	1	0.99	0	0	1	0	0	0	1	0	0	0	1	8	8	2	2

6	960	1010	959
11	960	1010	960
16	960	1010	962
21	960	1010	962
26	960	1010	964
32	960	1010	965
37	960	1010	965
46	960	1010	966
51	960	1010	966
56	960	1010	967
62	960	1010	967
71	960	1010	967
76	960	1010	968
82	960	1010	968
91	960	1010	968
97	960	1010	968
102	960	1010	968
112	960	1010	968
121	960	1010	968
127	960	1010	968
136	960	1010	968
141	960	1010	968
146	960	1010	968
151	960	1010	968
157	960	1010	968
166	960	1010	968
172	960	1010	968
177	960	1010	968
182	960	1010	968
188	960	1010	968
197	960	1010	967
202	960	1010	967
207	960	1010	966
212	960	1010	966
221	960	1010	964
226	960	1010	964
231	960	1010	964
236	960	1010	963
241	960	1010	963
246	960	1010	963
251	960	1010	962
256	960	1010	962
261	960	1010	962
266	960	1010	961
271	960	1010	961
276	960	1010	961
281	960	1010	959
286	960	1010	959
291	960	1010	959
296	960	1010	959
301	960	1010	959
306	960	1010	959
311	960	1010	958
316	960	1010	958
321	960	1010	958
326	960	1010	958
331	960	1010	958
336	960	1010	958
341	960	1010	957
346	960	1010	957
351	960	1010	957
356	960	1010	957
361	960	1010	957
366	960	1010	957
371	960	1010	957
376	960	1010	957
381	960	1010	957
386	960	1010	957
391	960	1010	957
396	960	1010	957
401	960	1010	957
406	960	1010	957
411	960	1010	957
416	960	1010	957
421	960	1010	957
427	960	1010	957
436	960	1010	957
441	960	1010	957
446	960	1010	957
451	960	1010	957
457	960	1010	957
466	960	1010	957
471	960	1010	957
476	960	1010	957
481	960	1010	957
486	960	1010	957
491	960	1010	957
496	960	1010	957
501	960	1010	957
506	960	1010	957
511	960	1010	957
516	960	1010	957
521	960	1010	957
526	960	1010	957
531	960	1010	957
537	960	1010	957
542	960	1010	957
551	960	1010	957
556	960	1010	957
561	960	1010	957
566	960	1010	957
571	960	1010	957
577	960	1010	957
586	960	1010	957
591	960	1010	957
597	960	1010	957
602	960	1010	957
607	960	1010	957
612	960	1010	957
