subj_id,num,type,error,correctmove,latency,omit,direction
EK,58.0,1.0,0.0,1.0,271.0,0.0,352.0
EK,59.0,1.0,0.0,1.0,245.0,0.0,130.0
EK,60.0,1.0,0.0,1.0,266.0,0.0,-453.0
EK,61.0,1.0,0.0,1.0,265.0,0.0,-175.0
EK,62.0,1.0,0.0,-1.0,0.0,1.0,-46.0
EK,63.0,1.0,0.0,1.0,235.0,0.0,210.0
EK,64.0,1.0,0.0,1.0,295.0,0.0,301.0
EK,65.0,1.0,0.0,1.0,271.0,0.0,81.0
EK,66.0,1.0,0.0,1.0,220.0,0.0,-301.0
EK,67.0,1.0,0.0,-1.0,0.0,1.0,125.0
EK,68.0,1.0,0.0,-1.0,0.0,1.0,-122.0
EK,69.0,1.0,0.0,1.0,246.0,0.0,332.0
EK,70.0,1.0,0.0,-1.0,0.0,1.0,302.0
EK,71.0,1.0,0.0,-1.0,0.0,1.0,-44.0
EJ,2.0,1.0,0.0,1.0,520.0,0.0,257.0
EJ,3.0,1.0,0.0,-1.0,0.0,1.0,-391.0
EJ,4.0,1.0,0.0,-1.0,0.0,1.0,385.0
EJ,5.0,1.0,0.0,-1.0,0.0,1.0,-41.0
EJ,6.0,1.0,0.0,-1.0,0.0,1.0,185.0
EJ,7.0,1.0,0.0,-1.0,0.0,1.0,-214.0
EJ,8.0,1.0,0.0,1.0,275.0,0.0,-391.0
EJ,9.0,1.0,0.0,-1.0,0.0,1.0,18.0
EJ,10.0,1.0,0.0,1.0,330.0,0.0,-110.0
EJ,11.0,1.0,0.0,-1.0,0.0,1.0,368.0
EJ,12.0,1.0,0.0,1.0,340.0,0.0,-109.0
EJ,13.0,1.0,0.0,-1.0,0.0,1.0,-21.0
EJ,14.0,1.0,0.0,1.0,376.0,0.0,-271.0
EJ,15.0,1.0,0.0,1.0,336.0,0.0,297.0
EJ,16.0,1.0,0.0,1.0,290.0,0.0,-242.0
EJ,17.0,1.0,0.0,-1.0,0.0,1.0,322.0
EJ,18.0,1.0,0.0,-1.0,0.0,1.0,348.0
EJ,19.0,1.0,0.0,-1.0,0.0,1.0,38.0
EJ,20.0,1.0,0.0,-1.0,0.0,1.0,-354.0
EJ,21.0,1.0,0.0,1.0,314.0,0.0,-469.0
EJ,22.0,1.0,0.0,-1.0,0.0,1.0,112.0
EJ,23.0,1.0,0.0,1.0,376.0,0.0,-36.0
EJ,24.0,1.0,0.0,1.0,304.0,0.0,232.0
EJ,25.0,1.0,0.0,1.0,341.0,0.0,-107.0
EJ,26.0,1.0,0.0,1.0,370.0,0.0,409.0
EJ,27.0,1.0,0.0,-1.0,0.0,1.0,68.0
EJ,28.0,1.0,0.0,1.0,390.0,0.0,451.0
EJ,29.0,1.0,0.0,1.0,360.0,0.0,-233.0
EJ,30.0,1.0,0.0,1.0,460.0,0.0,91.0
EJ,31.0,1.0,0.0,1.0,350.0,0.0,140.0
EJ,32.0,1.0,0.0,1.0,376.0,0.0,-94.0
EJ,33.0,1.0,0.0,-1.0,0.0,1.0,-2.0
EJ,34.0,1.0,0.0,1.0,406.0,0.0,-400.0
EJ,35.0,1.0,0.0,1.0,381.0,0.0,343.0
EJ,36.0,1.0,0.0,-1.0,0.0,1.0,-466.0
EJ,37.0,1.0,0.0,1.0,344.0,0.0,-300.0
EJ,38.0,1.0,0.0,1.0,325.0,0.0,-147.0
EJ,39.0,1.0,0.0,-1.0,0.0,1.0,-253.0
EJ,40.0,1.0,0.0,-1.0,0.0,1.0,468.0
EJ,41.0,1.0,0.0,-1.0,0.0,1.0,281.0
EJ,42.0,1.0,0.0,-1.0,0.0,1.0,303.0
EJ,43.0,1.0,0.0,-1.0,0.0,1.0,-344.0
EJ,44.0,1.0,0.0,1.0,385.0,0.0,303.0
EJ,45.0,1.0,0.0,1.0,400.0,0.0,-386.0
EJ,46.0,1.0,0.0,1.0,436.0,0.0,63.0
EJ,47.0,1.0,0.0,1.0,396.0,0.0,-427.0
EJ,48.0,1.0,0.0,1.0,370.0,0.0,-264.0
EJ,49.0,1.0,0.0,1.0,465.0,0.0,416.0
EJ,50.0,1.0,0.0,1.0,450.0,0.0,34.0
EJ,51.0,1.0,0.0,1.0,391.0,0.0,475.0
EJ,52.0,1.0,0.0,1.0,351.0,0.0,138.0
EJ,53.0,1.0,0.0,1.0,410.0,0.0,-116.0
EJ,54.0,1.0,0.0,1.0,375.0,0.0,187.0
EJ,55.0,1.0,0.0,1.0,330.0,0.0,-303.0
EJ,56.0,1.0,0.0,1.0,361.0,0.0,375.0
EJ,57.0,1.0,0.0,-1.0,0.0,1.0,-277.0
EJ,58.0,1.0,0.0,1.0,416.0,0.0,26.0
EJ,59.0,1.0,0.0,1.0,411.0,0.0,370.0
EJ,60.0,1.0,0.0,1.0,400.0,0.0,-143.0
EJ,61.0,1.0,0.0,1.0,331.0,0.0,-228.0
EJ,62.0,1.0,0.0,1.0,350.0,0.0,138.0
EJ,63.0,1.0,0.0,1.0,249.0,0.0,-227.0
EJ,64.0,1.0,0.0,-1.0,0.0,1.0,14.0
EF,2.0,1.0,0.0,1.0,321.0,0.0,125.0
EF,3.0,1.0,0.0,-1.0,0.0,1.0,-156.0
EF,4.0,1.0,0.0,1.0,371.0,0.0,-65.0
EF,5.0,1.0,0.0,1.0,336.0,0.0,-418.0
EF,6.0,1.0,0.0,1.0,286.0,0.0,364.0
EF,7.0,1.0,0.0,1.0,266.0,0.0,-239.0
EF,8.0,1.0,0.0,1.0,354.0,0.0,430.0
EF,9.0,1.0,0.0,-1.0,0.0,1.0,23.0
EF,10.0,1.0,0.0,1.0,360.0,0.0,-93.0
EF,11.0,1.0,0.0,1.0,291.0,0.0,137.0
EF,12.0,1.0,0.0,1.0,281.0,0.0,-416.0
EF,13.0,1.0,0.0,1.0,320.0,0.0,-186.0
EF,14.0,1.0,0.0,-1.0,0.0,1.0,-7.0
EF,15.0,1.0,0.0,1.0,291.0,0.0,-307.0
EF,16.0,1.0,0.0,1.0,271.0,0.0,255.0
EF,17.0,1.0,0.0,1.0,324.0,0.0,59.0
EF,18.0,1.0,0.0,1.0,314.0,0.0,-135.0
EF,19.0,1.0,0.0,-1.0,0.0,1.0,-6.0
EF,20.0,1.0,0.0,1.0,280.0,0.0,346.0
EF,21.0,1.0,0.0,-1.0,0.0,1.0,-435.0
EF,22.0,1.0,0.0,-1.0,0.0,1.0,-18.0
EF,23.0,1.0,0.0,1.0,289.0,0.0,225.0
EF,24.0,1.0,0.0,-1.0,0.0,1.0,-2.0
EF,25.0,1.0,0.0,1.0,341.0,0.0,-228.0
EF,26.0,1.0,0.0,-1.0,0.0,1.0,75.0
EF,27.0,1.0,0.0,1.0,305.0,0.0,248.0
EF,28.0,1.0,0.0,1.0,329.0,0.0,364.0
EF,29.0,1.0,0.0,-1.0,0.0,1.0,-12.0
EF,30.0,1.0,0.0,1.0,367.0,0.0,256.0
EF,31.0,1.0,0.0,1.0,430.0,0.0,35.0
EF,32.0,1.0,0.0,1.0,350.0,0.0,213.0
EF,33.0,1.0,0.0,1.0,296.0,0.0,-396.0
EF,34.0,1.0,0.0,1.0,290.0,0.0,110.0
EF,35.0,1.0,0.0,1.0,360.0,0.0,406.0
EF,36.0,1.0,0.0,1.0,295.0,0.0,-159.0
EF,37.0,1.0,0.0,1.0,239.0,0.0,-426.0
EF,38.0,1.0,0.0,1.0,295.0,0.0,-391.0
EF,39.0,1.0,0.0,-1.0,0.0,1.0,459.0
EF,40.0,1.0,0.0,1.0,289.0,0.0,161.0
EF,41.0,1.0,0.0,1.0,307.0,0.0,39.0
EF,42.0,1.0,0.0,1.0,285.0,0.0,164.0
EF,43.0,1.0,0.0,1.0,231.0,0.0,-352.0
EF,44.0,1.0,0.0,1.0,331.0,0.0,-54.0
EF,45.0,1.0,0.0,1.0,270.0,0.0,301.0
EF,46.0,1.0,0.0,1.0,340.0,0.0,-328.0
EF,47.0,1.0,0.0,1.0,366.0,0.0,-341.0
EF,48.0,1.0,0.0,-1.0,0.0,1.0,479.0
EF,49.0,1.0,0.0,1.0,280.0,0.0,410.0
EF,50.0,1.0,0.0,1.0,266.0,0.0,-464.0
EF,51.0,1.0,0.0,1.0,369.0,0.0,-108.0
EF,52.0,1.0,0.0,1.0,300.0,0.0,383.0
EF,53.0,1.0,0.0,1.0,257.0,0.0,-438.0
EF,54.0,1.0,0.0,1.0,326.0,0.0,-360.0
EF,55.0,1.0,0.0,1.0,384.0,0.0,-299.0
EF,56.0,1.0,0.0,1.0,205.0,0.0,309.0
EF,57.0,1.0,0.0,-1.0,0.0,1.0,414.0
EF,58.0,1.0,0.0,-1.0,0.0,1.0,457.0
EF,59.0,1.0,0.0,-1.0,0.0,1.0,197.0
EF,60.0,1.0,0.0,1.0,260.0,0.0,-162.0
AM,2.0,1.0,1.0,0.0,121.0,0.0,426.0
AM,3.0,1.0,0.0,1.0,236.0,0.0,-469.0
AM,4.0,1.0,0.0,1.0,256.0,0.0,79.0
AM,5.0,1.0,0.0,1.0,271.0,0.0,-25.0
AM,6.0,1.0,0.0,1.0,250.0,0.0,-356.0
AM,7.0,1.0,0.0,-1.0,0.0,1.0,407.0
AM,8.0,1.0,0.0,1.0,265.0,0.0,232.0
AM,9.0,1.0,0.0,1.0,306.0,0.0,79.0
AM,10.0,1.0,0.0,1.0,295.0,0.0,-413.0
AM,11.0,1.0,0.0,1.0,291.0,0.0,207.0
AM,12.0,1.0,0.0,1.0,261.0,0.0,-276.0
AM,13.0,1.0,0.0,1.0,264.0,0.0,466.0
AM,14.0,1.0,0.0,1.0,219.0,0.0,-380.0
AM,15.0,1.0,0.0,1.0,244.0,0.0,402.0
AM,16.0,1.0,0.0,-1.0,0.0,1.0,-1.0
AM,17.0,1.0,0.0,1.0,265.0,0.0,-322.0
AM,18.0,1.0,0.0,1.0,256.0,0.0,-360.0
AM,19.0,1.0,0.0,1.0,271.0,0.0,453.0
AM,20.0,1.0,0.0,1.0,280.0,0.0,-323.0
AM,21.0,1.0,0.0,1.0,306.0,0.0,389.0
AM,22.0,1.0,0.0,1.0,255.0,0.0,222.0
AM,23.0,1.0,0.0,1.0,291.0,0.0,30.0
AM,24.0,1.0,0.0,1.0,220.0,0.0,-288.0
AM,25.0,1.0,0.0,1.0,286.0,0.0,-209.0
AM,26.0,1.0,0.0,1.0,306.0,0.0,345.0
AM,27.0,1.0,0.0,1.0,280.0,0.0,111.0
AM,28.0,1.0,0.0,1.0,275.0,0.0,-179.0
AM,29.0,1.0,0.0,1.0,305.0,0.0,-54.0
AM,30.0,1.0,0.0,1.0,310.0,0.0,-259.0
AM,31.0,1.0,0.0,-1.0,0.0,1.0,464.0
AM,32.0,1.0,0.0,-1.0,0.0,1.0,-122.0
AM,33.0,1.0,0.0,1.0,229.0,0.0,127.0
AM,34.0,1.0,0.0,1.0,310.0,0.0,-312.0
AM,35.0,1.0,0.0,1.0,261.0,0.0,-58.0
AM,36.0,1.0,0.0,1.0,260.0,0.0,235.0
AM,37.0,1.0,0.0,1.0,219.0,0.0,-446.0
AM,38.0,1.0,0.0,1.0,389.0,0.0,189.0
AM,39.0,1.0,0.0,1.0,300.0,0.0,463.0
AM,40.0,1.0,0.0,1.0,279.0,0.0,-296.0
AM,41.0,1.0,1.0,0.0,100.0,0.0,86.0
AM,42.0,1.0,0.0,1.0,271.0,0.0,-381.0
AM,43.0,1.0,0.0,1.0,279.0,0.0,335.0
AM,44.0,1.0,0.0,-1.0,0.0,1.0,67.0
AM,45.0,1.0,0.0,1.0,325.0,0.0,-286.0
AM,46.0,1.0,0.0,1.0,376.0,0.0,-478.0
AM,47.0,1.0,0.0,-1.0,0.0,1.0,-86.0
AM,48.0,1.0,0.0,1.0,339.0,0.0,-274.0
AM,49.0,1.0,1.0,0.0,112.0,0.0,200.0
AM,50.0,1.0,0.0,1.0,310.0,0.0,145.0
AM,51.0,1.0,0.0,1.0,376.0,0.0,-308.0
AM,52.0,1.0,0.0,-1.0,0.0,1.0,-14.0
AM,53.0,1.0,0.0,1.0,281.0,0.0,411.0
AM,54.0,1.0,0.0,1.0,389.0,0.0,409.0
AM,55.0,1.0,0.0,1.0,286.0,0.0,-150.0
AM,56.0,1.0,0.0,1.0,280.0,0.0,370.0
AM,57.0,1.0,0.0,1.0,326.0,0.0,-225.0
AM,58.0,1.0,0.0,1.0,309.0,0.0,-464.0
AM,59.0,1.0,0.0,1.0,265.0,0.0,269.0
AM,60.0,1.0,0.0,1.0,345.0,0.0,-77.0
AM,61.0,1.0,0.0,1.0,296.0,0.0,154.0
AM,62.0,1.0,0.0,1.0,315.0,0.0,-282.0
AM,63.0,1.0,0.0,1.0,291.0,0.0,47.0
AM,64.0,1.0,0.0,1.0,296.0,0.0,-440.0
AM,65.0,1.0,0.0,1.0,271.0,0.0,25.0
AB1_,2.0,1.0,0.0,1.0,251.0,0.0,378.0
AB1_,3.0,1.0,1.0,0.0,85.0,1.0,-363.0
AB1_,4.0,1.0,0.0,1.0,320.0,0.0,-29.0
AB1_,5.0,1.0,0.0,1.0,245.0,0.0,128.0
AB1_,6.0,1.0,0.0,-1.0,0.0,1.0,-75.0
AB1_,7.0,1.0,0.0,1.0,260.0,0.0,129.0
AB1_,8.0,1.0,0.0,-1.0,0.0,1.0,368.0
AB1_,9.0,1.0,0.0,-1.0,0.0,1.0,39.0
AB1_,10.0,1.0,0.0,1.0,255.0,0.0,-69.0
AB1_,11.0,1.0,0.0,1.0,260.0,0.0,64.0
AB1_,12.0,1.0,0.0,1.0,245.0,0.0,-369.0
AB1_,13.0,1.0,0.0,1.0,266.0,0.0,-273.0
AB1_,14.0,1.0,0.0,-1.0,0.0,1.0,-8.0
AB1_,16.0,1.0,1.0,0.0,78.0,1.0,-471.0
AB1_,17.0,1.0,0.0,1.0,310.0,0.0,-276.0
AB1_,18.0,1.0,0.0,-1.0,0.0,1.0,194.0
AB1_,19.0,1.0,0.0,-1.0,0.0,1.0,-76.0
AB1_,20.0,1.0,0.0,-1.0,0.0,1.0,322.0
AB1_,21.0,1.0,0.0,1.0,244.0,0.0,-127.0
AB1_,22.0,1.0,0.0,1.0,339.0,0.0,177.0
AB1_,23.0,1.0,0.0,1.0,264.0,0.0,-187.0
AB1_,24.0,1.0,0.0,1.0,280.0,0.0,-258.0
AB1_,25.0,1.0,0.0,1.0,240.0,0.0,398.0
AB1_,26.0,1.0,0.0,1.0,245.0,0.0,328.0
AB1_,27.0,1.0,0.0,1.0,220.0,0.0,106.0
AB1_,28.0,1.0,0.0,1.0,270.0,0.0,-453.0
AB1_,29.0,1.0,1.0,0.0,9.0,1.0,-250.0
AB1_,30.0,1.0,0.0,1.0,216.0,0.0,95.0
AB1_,31.0,1.0,0.0,-1.0,0.0,1.0,445.0
AB1_,32.0,1.0,0.0,1.0,195.0,0.0,-452.0
AB1_,33.0,1.0,0.0,1.0,241.0,0.0,255.0
AB1_,34.0,1.0,0.0,1.0,281.0,0.0,399.0
AB1_,35.0,1.0,0.0,1.0,235.0,0.0,-421.0
AB1_,36.0,1.0,0.0,1.0,225.0,0.0,-383.0
AB1_,37.0,1.0,0.0,1.0,245.0,0.0,347.0
AB1_,38.0,1.0,0.0,1.0,255.0,0.0,90.0
AB1_,39.0,1.0,0.0,1.0,246.0,0.0,-92.0
AB1_,40.0,1.0,0.0,1.0,256.0,0.0,225.0
AB1_,41.0,1.0,0.0,-1.0,0.0,1.0,-149.0
AB1_,42.0,1.0,0.0,1.0,196.0,0.0,51.0
AB1_,43.0,1.0,0.0,1.0,255.0,0.0,-296.0
AB1_,44.0,1.0,0.0,1.0,280.0,0.0,-268.0
AB1_,45.0,1.0,0.0,-1.0,0.0,1.0,-99.0
AB1_,46.0,1.0,0.0,-1.0,0.0,1.0,426.0
AB1_,47.0,1.0,0.0,1.0,225.0,0.0,383.0
AB1_,48.0,1.0,0.0,-1.0,0.0,1.0,411.0
AB1_,49.0,1.0,0.0,1.0,225.0,0.0,-221.0
AB1_,50.0,1.0,0.0,1.0,290.0,0.0,-229.0
AB1_,51.0,1.0,0.0,1.0,279.0,0.0,-423.0
AB1_,52.0,1.0,0.0,1.0,285.0,0.0,64.0
AB1_,53.0,1.0,0.0,1.0,340.0,0.0,365.0
AB1_,54.0,1.0,0.0,1.0,221.0,0.0,389.0
AB1_,55.0,1.0,0.0,1.0,245.0,0.0,250.0
AB1_,56.0,1.0,0.0,1.0,229.0,0.0,-347.0
AB1_,57.0,1.0,0.0,1.0,246.0,0.0,-427.0
AB1_,58.0,1.0,0.0,1.0,229.0,0.0,-357.0
AB1_,59.0,1.0,0.0,1.0,266.0,0.0,-235.0
AB1_,60.0,1.0,0.0,1.0,276.0,0.0,408.0
AB1_,61.0,1.0,0.0,1.0,310.0,0.0,-192.0
AB1_,62.0,1.0,0.0,-1.0,0.0,1.0,-10.0
AB1_,63.0,1.0,0.0,1.0,290.0,0.0,136.0
AB1_,64.0,1.0,0.0,-1.0,0.0,1.0,-16.0
AB1_,65.0,1.0,0.0,1.0,341.0,0.0,367.0
AB1_,66.0,1.0,0.0,1.0,295.0,0.0,437.0
AB1_,67.0,1.0,0.0,1.0,254.0,0.0,-444.0
AB1_,68.0,1.0,0.0,1.0,294.0,0.0,-47.0
AB1_,69.0,1.0,0.0,1.0,300.0,0.0,86.0
AB1_,70.0,1.0,0.0,-1.0,0.0,1.0,-56.0
AB1_,71.0,1.0,0.0,1.0,227.0,0.0,47.0
RG,2.0,1.0,0.0,-1.0,0.0,1.0,121.0
RG,3.0,1.0,0.0,1.0,249.0,0.0,-83.0
RG,4.0,1.0,0.0,1.0,256.0,0.0,358.0
RG,5.0,1.0,0.0,1.0,286.0,0.0,-362.0
RG,6.0,1.0,0.0,1.0,301.0,0.0,-194.0
RG,7.0,1.0,0.0,-1.0,0.0,1.0,-192.0
RG,8.0,1.0,0.0,1.0,330.0,0.0,-292.0
RG,9.0,1.0,0.0,1.0,281.0,0.0,170.0
RG,10.0,1.0,0.0,1.0,320.0,0.0,368.0
RG,11.0,1.0,0.0,1.0,250.0,0.0,235.0
RG,12.0,1.0,0.0,1.0,246.0,0.0,-112.0
RG,13.0,1.0,0.0,1.0,264.0,0.0,-384.0
RG,14.0,1.0,0.0,1.0,270.0,0.0,226.0
RG,15.0,1.0,0.0,1.0,309.0,0.0,479.0
RG,16.0,1.0,0.0,1.0,305.0,0.0,-262.0
RG,17.0,1.0,0.0,1.0,276.0,0.0,67.0
RG,18.0,1.0,0.0,1.0,230.0,0.0,26.0
RG,19.0,1.0,0.0,1.0,295.0,0.0,303.0
RG,20.0,1.0,0.0,1.0,275.0,0.0,-339.0
RG,21.0,1.0,0.0,1.0,280.0,0.0,366.0
RG,22.0,1.0,0.0,1.0,269.0,0.0,-177.0
RG,23.0,1.0,0.0,1.0,306.0,0.0,-228.0
RG,24.0,1.0,0.0,1.0,295.0,0.0,-460.0
RG,25.0,1.0,0.0,-1.0,0.0,1.0,126.0
RG,26.0,1.0,0.0,1.0,236.0,0.0,404.0
RG,27.0,1.0,0.0,-1.0,0.0,1.0,-339.0
RG,28.0,1.0,0.0,-1.0,0.0,1.0,50.0
RG,29.0,1.0,0.0,1.0,280.0,0.0,-343.0
RG,30.0,1.0,0.0,-1.0,0.0,1.0,-393.0
RG,31.0,1.0,0.0,-1.0,0.0,1.0,77.0
RG,32.0,1.0,0.0,-1.0,0.0,1.0,117.0
RG,33.0,1.0,0.0,-1.0,0.0,1.0,-286.0
RG,34.0,1.0,0.0,1.0,246.0,0.0,245.0
RG,35.0,1.0,0.0,-1.0,0.0,1.0,332.0
RG,36.0,1.0,0.0,1.0,229.0,0.0,-265.0
RG,37.0,1.0,0.0,-1.0,0.0,1.0,400.0
RG,38.0,1.0,0.0,-1.0,0.0,1.0,-296.0
RG,39.0,1.0,0.0,1.0,255.0,0.0,266.0
RG,40.0,1.0,0.0,1.0,285.0,0.0,-76.0
RG,41.0,1.0,0.0,-1.0,0.0,1.0,-247.0
RG,42.0,1.0,0.0,-1.0,0.0,1.0,-315.0
RG,43.0,1.0,0.0,1.0,216.0,0.0,226.0
RG,44.0,1.0,0.0,1.0,250.0,0.0,378.0
RG,45.0,1.0,0.0,1.0,285.0,0.0,-411.0
RG,46.0,1.0,0.0,1.0,261.0,0.0,-160.0
RG,47.0,1.0,0.0,1.0,260.0,0.0,206.0
RG,48.0,1.0,0.0,1.0,300.0,0.0,345.0
RG,49.0,1.0,0.0,1.0,295.0,0.0,-415.0
RG,50.0,1.0,0.0,1.0,276.0,0.0,469.0
RG,51.0,1.0,0.0,1.0,255.0,0.0,80.0
RG,52.0,1.0,0.0,1.0,291.0,0.0,-65.0
RG,53.0,1.0,0.0,-1.0,0.0,1.0,3.0
RG,54.0,1.0,0.0,1.0,295.0,0.0,-270.0
RG,55.0,1.0,0.0,-1.0,0.0,1.0,-255.0
RG,56.0,1.0,0.0,-1.0,0.0,1.0,413.0
RG,57.0,1.0,0.0,1.0,275.0,0.0,430.0
RG,58.0,1.0,0.0,-1.0,0.0,1.0,-110.0
RG,59.0,1.0,0.0,-1.0,0.0,1.0,42.0
RG,60.0,1.0,0.0,1.0,321.0,0.0,-24.0
RG,62.0,1.0,0.0,1.0,305.0,0.0,144.0
RG,63.0,1.0,0.0,1.0,287.0,0.0,141.0
RG,64.0,1.0,0.0,1.0,294.0,0.0,-149.0
RG,65.0,1.0,0.0,-1.0,0.0,1.0,-479.0
RG,66.0,1.0,0.0,1.0,301.0,0.0,-256.0
RG,67.0,1.0,0.0,1.0,289.0,0.0,-232.0
RG,68.0,1.0,0.0,1.0,261.0,0.0,453.0
RG,69.0,1.0,0.0,-1.0,0.0,1.0,334.0
RG,70.0,1.0,0.0,1.0,255.0,0.0,332.0
RG,71.0,1.0,0.0,-1.0,0.0,1.0,-370.0
AS,3.0,1.0,0.0,1.0,345.0,0.0,-448.0
AS,4.0,1.0,0.0,1.0,300.0,0.0,294.0
AS,5.0,1.0,0.0,1.0,300.0,0.0,200.0
AS,6.0,1.0,0.0,1.0,285.0,0.0,-143.0
AS,7.0,1.0,0.0,1.0,255.0,0.0,-104.0
AS,8.0,1.0,0.0,1.0,275.0,0.0,-455.0
AS,9.0,1.0,0.0,-1.0,0.0,1.0,-450.0
AS,10.0,1.0,0.0,1.0,270.0,0.0,147.0
AS,11.0,1.0,0.0,1.0,220.0,0.0,212.0
AS,12.0,1.0,0.0,-1.0,0.0,1.0,-344.0
AS,13.0,1.0,0.0,1.0,250.0,0.0,266.0
AS,14.0,1.0,0.0,1.0,265.0,0.0,478.0
AS,15.0,1.0,0.0,-1.0,0.0,1.0,361.0
AS,16.0,1.0,0.0,-1.0,0.0,1.0,-467.0
AS,17.0,1.0,0.0,1.0,330.0,0.0,41.0
AS,18.0,1.0,0.0,1.0,255.0,0.0,-462.0
AS,19.0,1.0,0.0,-1.0,0.0,1.0,424.0
AS,20.0,1.0,0.0,1.0,235.0,0.0,-369.0
AS,21.0,1.0,0.0,1.0,256.0,0.0,-93.0
AS,22.0,1.0,0.0,-1.0,0.0,1.0,2.0
AS,23.0,1.0,0.0,1.0,290.0,0.0,319.0
AS,24.0,1.0,0.0,1.0,260.0,0.0,143.0
AS,25.0,1.0,0.0,1.0,265.0,0.0,207.0
AS,26.0,1.0,0.0,-1.0,0.0,1.0,-426.0
AS,27.0,1.0,0.0,1.0,255.0,0.0,161.0
AS,28.0,1.0,0.0,-1.0,0.0,1.0,-286.0
AS,29.0,1.0,0.0,1.0,270.0,0.0,413.0
AS,30.0,1.0,0.0,1.0,235.0,0.0,-137.0
AS,31.0,1.0,0.0,1.0,256.0,0.0,-327.0
AS,32.0,1.0,0.0,1.0,295.0,0.0,145.0
AS,33.0,1.0,0.0,1.0,320.0,0.0,-202.0
AS,34.0,1.0,0.0,-1.0,0.0,1.0,131.0
AS,35.0,1.0,0.0,1.0,280.0,0.0,130.0
AS,36.0,1.0,0.0,1.0,316.0,0.0,21.0
AS,37.0,1.0,0.0,1.0,275.0,0.0,-203.0
AS,38.0,1.0,0.0,1.0,290.0,0.0,-43.0
AS,39.0,1.0,0.0,1.0,344.0,0.0,125.0
AS,40.0,1.0,0.0,1.0,295.0,0.0,61.0
AS,41.0,1.0,0.0,1.0,291.0,0.0,-33.0
AS,42.0,1.0,0.0,1.0,245.0,0.0,427.0
AS,43.0,1.0,0.0,-1.0,0.0,1.0,-176.0
AS,45.0,1.0,0.0,1.0,295.0,0.0,-386.0
AS,46.0,1.0,0.0,1.0,260.0,0.0,439.0
AS,47.0,1.0,0.0,1.0,260.0,0.0,-289.0
AS,48.0,1.0,0.0,1.0,305.0,0.0,24.0
AS,49.0,1.0,0.0,1.0,296.0,0.0,180.0
AS,50.0,1.0,0.0,-1.0,0.0,1.0,-239.0
AS,51.0,1.0,0.0,1.0,375.0,0.0,312.0
AS,52.0,1.0,0.0,1.0,255.0,0.0,-455.0
AS,53.0,1.0,0.0,1.0,295.0,0.0,-277.0
AS,54.0,1.0,0.0,1.0,320.0,0.0,313.0
AS,55.0,1.0,0.0,1.0,255.0,0.0,140.0
AS,56.0,1.0,0.0,1.0,290.0,0.0,42.0
AS,57.0,1.0,0.0,1.0,300.0,0.0,118.0
AS,58.0,1.0,0.0,1.0,260.0,0.0,60.0
AS,59.0,1.0,0.0,1.0,251.0,0.0,428.0
AS,60.0,1.0,0.0,-1.0,0.0,1.0,-408.0
AS,61.0,1.0,0.0,-1.0,0.0,1.0,-386.0
AS,62.0,1.0,0.0,-1.0,0.0,1.0,-356.0
AS,63.0,1.0,0.0,1.0,250.0,0.0,227.0
AS,64.0,1.0,0.0,1.0,375.0,0.0,375.0
AS,65.0,1.0,0.0,-1.0,0.0,1.0,-203.0
AS,66.0,1.0,0.0,1.0,240.0,0.0,155.0
AS,67.0,1.0,0.0,1.0,301.0,0.0,115.0
AS,68.0,1.0,0.0,1.0,270.0,0.0,-399.0
AS,69.0,1.0,0.0,-1.0,0.0,1.0,1.0
AS,70.0,1.0,0.0,1.0,246.0,0.0,443.0
AS,71.0,1.0,0.0,1.0,275.0,0.0,-443.0
AS,72.0,1.0,0.0,1.0,220.0,0.0,318.0
AS,73.0,1.0,0.0,-1.0,0.0,1.0,-150.0
AS,74.0,1.0,0.0,1.0,255.0,0.0,-207.0
EC2,3.0,1.0,0.0,1.0,305.0,0.0,226.0
EC2,4.0,1.0,0.0,1.0,260.0,0.0,-476.0
EC2,5.0,1.0,0.0,-1.0,0.0,1.0,106.0
EC2,6.0,1.0,0.0,1.0,300.0,0.0,-341.0
EC2,7.0,1.0,0.0,1.0,260.0,0.0,99.0
EC2,9.0,1.0,0.0,1.0,351.0,0.0,25.0
EC2,10.0,1.0,0.0,1.0,325.0,0.0,233.0
EC2,11.0,1.0,0.0,1.0,270.0,0.0,-422.0
EC2,12.0,1.0,0.0,1.0,189.0,0.0,370.0
EC2,13.0,1.0,0.0,-1.0,0.0,1.0,-7.0
EC2,14.0,1.0,0.0,1.0,275.0,0.0,-100.0
EC2,15.0,1.0,0.0,1.0,275.0,0.0,-99.0
EC2,16.0,1.0,0.0,1.0,300.0,0.0,28.0
EC2,17.0,1.0,0.0,-1.0,0.0,1.0,-5.0
EC2,18.0,1.0,0.0,1.0,246.0,0.0,-284.0
EC2,19.0,1.0,0.0,1.0,275.0,0.0,-392.0
EC2,20.0,1.0,0.0,1.0,269.0,0.0,322.0
EC2,21.0,1.0,0.0,1.0,265.0,0.0,-271.0
EC2,22.0,1.0,0.0,1.0,285.0,0.0,29.0
EC2,23.0,1.0,0.0,1.0,334.0,0.0,260.0
EC2,24.0,1.0,0.0,1.0,256.0,0.0,-61.0
EC2,25.0,1.0,0.0,1.0,266.0,0.0,202.0
EC2,26.0,1.0,0.0,-1.0,0.0,1.0,1.0
EC2,27.0,1.0,0.0,1.0,274.0,0.0,-460.0
