C:/Users/Line/notremor/build-FP_RehabPlatform-Desktop_Qt_5_3_MSVC2012_OpenGL_32bit-Debug/debug/User/Subject0003/line/20141120150825.txt
120	5	4.83871	4.83871	4.83871	1	0	0	192	1728	0.8	0	0.99	0.99	0.99	0	0	0.99	0.99	1	0.99	0	0	1	0	0	0	1	0	0	0	1	8	8	2	2

5	960	1010	959
10	960	1010	956
16	960	1010	953
21	960	1010	952
30	960	1010	950
36	960	1010	950
45	960	1010	950
50	960	1010	950
55	960	1010	950
60	960	1010	950
65	960	1010	950
70	960	1010	950
75	960	1010	950
80	960	1010	950
85	960	1010	950
90	960	1010	950
95	960	1010	950
100	960	1010	950
105	960	1010	950
110	960	1010	950
115	960	1010	950
120	960	1010	950
125	960	1010	950
130	960	1010	950
135	960	1010	950
140	960	1010	950
145	960	1010	950
150	960	1010	950
155	960	1010	950
160	960	1010	950
165	960	1010	950
170	960	1010	950
175	960	1010	950
180	960	1010	950
185	960	1010	950
190	960	1010	950
195	960	1010	950
200	960	1010	950
205	960	1010	950
210	960	1010	950
215	960	1010	950
220	960	1010	950
225	960	1010	950
230	960	1010	950
235	960	1010	950
240	960	1010	950
245	960	1010	950
250	960	1010	950
255	960	1010	950
260	960	1010	950
265	960	1010	950
270	960	1010	950
275	960	1010	950
280	960	1010	950
285	960	1010	950
290	960	1010	950
295	960	1010	950
300	960	1010	950
305	960	1010	950
310	960	1010	950
316	960	1010	950
326	960	1010	950
335	960	1010	950
340	960	1010	950
345	960	1010	950
351	960	1010	950
360	960	1010	950
365	960	1010	950
370	960	1010	950
375	960	1010	950
380	960	1010	950
385	960	1010	950
390	960	1010	950
395	960	1010	950
400	960	1010	931
405	960	1010	931
410	960	1010	931
415	960	1010	931
420	960	1010	931
425	960	1010	931
430	960	1010	931
435	960	1010	931
441	960	1010	931
450	960	1010	932
455	960	1010	932
460	960	1010	932
465	960	1010	933
470	960	1010	933
475	960	1010	934
480	960	1010	934
485	960	1010	934
490	960	1010	935
495	960	1010	935
500	960	1010	936
505	960	1010	936
510	960	1010	936
516	960	1010	937
525	960	1010	937
531	960	1010	937
540	960	1010	938
545	960	1010	938
550	960	1010	938
555	960	1010	939
560	960	1010	939
565	960	1010	939
570	960	1010	939
575	960	1010	939
580	960	1010	939
585	960	1010	939
590	960	1010	939
595	960	1010	939
600	960	1010	939
606	960	1010	938
615	960	1010	938
620	960	1010	938
625	960	1010	938
630	960	1010	938
635	960	1010	938
640	960	1010	938
645	960	1010	938
650	960	1010	938
655	960	1010	938
660	960	1010	938
666	960	1010	938
670	960	1010	939
681	960	1010	939
690	960	1010	940
695	960	1010	940
700	960	1010	941
705	960	1010	942
710	960	1010	942
715	960	1010	942
720	960	1010	942
725	960	1010	942
730	960	1010	943
735	960	1010	943
740	960	1010	943
745	960	1010	943
750	960	1010	943
755	960	1010	943
760	960	1010	943
765	960	1010	943
770	960	1010	943
775	960	1010	944
780	960	1010	944
785	960	1010	944
790	960	1010	944
795	960	1010	945
800	960	1010	945
805	960	1010	945
810	960	1010	946
815	960	1010	946
820	960	1010	946
825	960	1010	947
830	960	1010	947
835	960	1010	947
840	960	1010	947
845	960	1010	947
850	960	1010	948
855	960	1010	948
860	960	1010	948
865	960	1010	948
870	960	1010	948
875	960	1010	948
880	960	1010	948
885	960	1010	948
890	960	1010	948
895	960	1010	948
900	960	1010	948
905	960	1010	948
910	960	1010	948
915	960	1010	948
920	960	1010	948
925	960	1010	948
930	960	1010	948
935	960	1010	948
940	960	1010	948
945	960	1010	949
950	960	1010	949
955	960	1010	949
960	960	1010	949
965	960	1010	949
970	960	1010	949
975	960	1010	949
980	960	1010	949
985	960	1010	949
990	960	1010	949
995	960	1010	949
1000	960	1010	951
1005	960	1010	951
1010	960	1010	951
1015	960	1010	951
1020	960	1010	951
1025	960	1010	951
1030	960	1010	951
1035	960	1010	951
1040	960	1010	951
1045	960	1010	951
1050	960	1010	953
1055	960	1010	953
1060	960	1010	953
1065	960	1010	955
1070	960	1010	955
1075	960	1010	955
1080	960	1010	956
1085	960	1010	956
1090	960	1010	956
1095	960	1010	957
1100	960	1010	957
1105	960	1010	957
1110	960	1010	957
1115	960	1010	957
1120	960	1010	957
1125	960	1010	957
